"Scaffold","Start_Locus","End_Locus","Gene_ID","Gene_Name"
"19",4644686,4645213,"ENSAMXG00000039838","ensembl"
"19",4645044,4670752,"ENSAMXG00000035853","pofut2"
"19",4670942,4734023,"ENSAMXG00000018759","hibch"
"19",4744480,4744755,"ENSAMXG00000038761","ensembl"
"19",4756494,4760347,"ENSAMXG00000018743","mstnb"
"19",4774267,4809165,"ENSAMXG00000018711","pms1"
"19",4810491,4816899,"ENSAMXG00000033557","ormdl1"
"19",4819680,4820747,"ENSAMXG00000025110","adat3"
"19",4822523,4827672,"ENSAMXG00000018686","osgepl1"
"19",29345843,29350750,"ENSAMXG00000003504","rab20"
"19",29352582,29358984,"ENSAMXG00000003485","naxd"
"19",4829135,4839220,"ENSAMXG00000018670","ankar"
"19",29353558,29355844,"ENSAMXG00000031456","ensembl"
"19",4847547,4850630,"ENSAMXG00000037278","ensembl"
"19",29360916,29365238,"ENSAMXG00000003472","eaf2"
"19",4854253,4864403,"ENSAMXG00000035139","asdurf"
"19",29367815,29381927,"ENSAMXG00000003468","si:dkey-91i10.3"
"19",4854253,4858845,"ENSAMXG00000018655","zgc:136439"
"19",4873248,4887873,"ENSAMXG00000030811","slc40a1"
"19",29389093,29409692,"ENSAMXG00000003462","slc15a2"
"19",4892264,4921181,"ENSAMXG00000018606","wdr75"
"19",29410073,29431732,"ENSAMXG00000003445","hspbap1"
"19",4924912,4971052,"ENSAMXG00000018579","stat4"
"19",29431147,29504846,"ENSAMXG00000003421","slc49a4"
"19",4973106,4997552,"ENSAMXG00000036634","stat1b"
"19",5010809,5019271,"ENSAMXG00000033678","ensembl"
"19",5020205,5105258,"ENSAMXG00000018557","glsb"
"19",29533298,29738555,"ENSAMXG00000003356","sema5ba"
"19",5122841,5164814,"ENSAMXG00000018542","nab1b"
"19",5219288,5232717,"ENSAMXG00000018537","nemp2"
"19",5235586,5264182,"ENSAMXG00000018531","mfsd6b"
"19",29742416,29811231,"ENSAMXG00000003302","pdia5"
"19",5268196,5298328,"ENSAMXG00000018519","ankrd10b"
"19",5300751,5304333,"ENSAMXG00000033633","ube2al"
"19",5308919,5312480,"ENSAMXG00000018491","ing1"
"19",5348255,5352056,"ENSAMXG00000042460","ensembl"
"19",29823439,29836644,"ENSAMXG00000003288","sec22a"
"19",5423652,5440583,"ENSAMXG00000018482","sik1"
"19",29840997,29959016,"ENSAMXG00000003268","adcy5"
"19",5482428,5513448,"ENSAMXG00000018461","cbsb"
"19",29965044,29976501,"ENSAMXG00000043141","hacd2"
"19",29977794,29989465,"ENSAMXG00000003240","stam2"
"19",5514957,5528273,"ENSAMXG00000034836","u2af1"
"19",5597412,5601336,"ENSAMXG00000031300","ensembl"
"19",5628542,5642202,"ENSAMXG00000042478","ensembl"
"19",5646009,5677925,"ENSAMXG00000040176","zgc:113337"
"19",5732121,5737572,"ENSAMXG00000040499","ensembl"
"19",5801658,5862162,"ENSAMXG00000008880","maats1"
"19",29994512,30038839,"ENSAMXG00000031115","cacnb4a"
"19",5875858,5932095,"ENSAMXG00000008836","gsk3ba"
"19",5936783,5951557,"ENSAMXG00000040468","gpr156"
"19",5986861,5997097,"ENSAMXG00000030089","lrrc58b"
"19",30039431,30049863,"ENSAMXG00000003151","si:dkey-219c10.4"
"19",6003021,6081252,"ENSAMXG00000012534","fstl1b"
"19",6117460,6120551,"ENSAMXG00000043277","ensembl"
"19",6179554,6182082,"ENSAMXG00000038986","ensembl"
"19",30050905,30056346,"ENSAMXG00000029665","nifk"
"19",30052976,30053102,"ENSAMXG00000026846","ensembl"
"19",6253116,6270929,"ENSAMXG00000036479","ensembl"
"19",30053843,30053969,"ENSAMXG00000026671","ensembl"
"19",6274267,6287475,"ENSAMXG00000035376","pdxka"
"19",30056477,30133890,"ENSAMXG00000003132","clasp1a"
"19",6289314,6292757,"ENSAMXG00000008772","ensembl"
"19",6296576,6307311,"ENSAMXG00000008759","tmprss3a"
"19",6307164,6318124,"ENSAMXG00000032866","pknox1.1"
"19",6318702,6327710,"ENSAMXG00000037187","ensembl"
"19",6327697,6338551,"ENSAMXG00000030141","si:ch211-140m22.7"
"19",6339944,6345786,"ENSAMXG00000008345","wdr4"
"19",6344937,6386471,"ENSAMXG00000008265","pde9a"
"19",6417387,6446707,"ENSAMXG00000035502","slc37a1"
"19",30142414,30149176,"ENSAMXG00000029579","ensembl"
"19",30160687,30259440,"ENSAMXG00000043175","gli2a"
"19",30192189,30193572,"ENSAMXG00000032025","ensembl"
"19",30372014,30380451,"ENSAMXG00000003122","inhbb"
"19",30384133,30385838,"ENSAMXG00000030861","ensembl"
"19",30387837,30390988,"ENSAMXG00000039380","si:dkey-3d4.3"
"19",6452005,6613913,"ENSAMXG00000010785","ensembl"
"19",30394874,30418502,"ENSAMXG00000038817","ralba"
"19",30550481,30946710,"ENSAMXG00000002960","lrp1bb"
"19",6631216,6716304,"ENSAMXG00000036304","ensembl"
"19",6731311,6742025,"ENSAMXG00000040182","upp2"
"19",6795312,6831321,"ENSAMXG00000010830","ACVR1"
"19",6837921,6883913,"ENSAMXG00000010841","ACVR1C"
"19",6896234,6909186,"ENSAMXG00000033755","cytip"
"19",6913370,6915698,"ENSAMXG00000042256","ensembl"
"19",6919562,6928994,"ENSAMXG00000041655","ensembl"
"19",6931487,6931966,"ENSAMXG00000035175","ensembl"
"19",31015899,31018468,"ENSAMXG00000034219","ensembl"
"19",7108529,7117486,"ENSAMXG00000010880","nr4a2a"
"19",31036641,31198275,"ENSAMXG00000033172","atp1a1b"
"19",31182610,31185530,"ENSAMXG00000033714","ensembl"
"19",31213849,31223172,"ENSAMXG00000002838","mab21l3"
"19",7249440,7255165,"ENSAMXG00000041824","ensembl"
"19",31226048,31228753,"ENSAMXG00000029245","ensembl"
"19",31226158,31227288,"ENSAMXG00000026074","dnajc28"
"19",31229623,31243758,"ENSAMXG00000034491","rcan1a"
"19",7350499,7373950,"ENSAMXG00000003628","zgc:158316"
"19",31249620,31250505,"ENSAMXG00000031025","ensembl"
"19",31656873,31772846,"ENSAMXG00000002761","ncam2"
"19",7388478,7481625,"ENSAMXG00000003587","spegb"
"19",31868253,31893149,"ENSAMXG00000002725","appb"
"19",31896322,31900919,"ENSAMXG00000002684","gabpa"
"19",31905356,31913216,"ENSAMXG00000038845","jam2b"
"19",7486950,7490695,"ENSAMXG00000003568","SPEGNB"
"19",7489128,7489280,"ENSAMXG00000036704","ensembl"
"19",31914785,31919843,"ENSAMXG00000035472","ensembl"
"19",7495440,7528074,"ENSAMXG00000003560","ctdsp1"
"19",31922508,31930750,"ENSAMXG00000002665","METTL21C"
"19",7538569,7581560,"ENSAMXG00000003542","obsl1b"
"19",31930568,31942334,"ENSAMXG00000040488","tfdp1a"
"19",31944614,31950975,"ENSAMXG00000002635","dcun1d2a"
"19",31952163,31961991,"ENSAMXG00000002621","cdc16"
"19",7690837,7740749,"ENSAMXG00000003496","col18a1a"
"19",31964018,31983039,"ENSAMXG00000002608","upf3a"
"19",31986538,31996086,"ENSAMXG00000002602","asmtl"
"19",31998230,32005564,"ENSAMXG00000042456","slc25a6"
"19",32019048,32026199,"ENSAMXG00000042896","ensembl"
"19",32138625,32151919,"ENSAMXG00000039943","shox"
"19",32242628,32265132,"ENSAMXG00000002590","ppp2r3b"
"19",32270163,32296082,"ENSAMXG00000002587","si:ch211-269e2.1"
"19",7845985,7866651,"ENSAMXG00000003440","pcbp3"
"19",7914906,7915706,"ENSAMXG00000025533","lrrc3"
"19",8019195,8027122,"ENSAMXG00000003418","FAM171B"
"19",8028934,8034672,"ENSAMXG00000036438","si:dkey-10c21.1"
"19",8037135,8043360,"ENSAMXG00000038801","dap1b"
"19",32299805,32303091,"ENSAMXG00000028614","si:ch211-218d20.15"
"19",8048912,8067367,"ENSAMXG00000003365","nme8"
"19",32303794,32322985,"ENSAMXG00000002581","med14"
"19",8067985,8080181,"ENSAMXG00000003350","smarcal1"
"19",8084333,8112572,"ENSAMXG00000035289","ensembl"
"19",8112663,8128922,"ENSAMXG00000003290","xrcc5"
"19",8128844,8133154,"ENSAMXG00000030420","tmem169b"
"19",8136534,8142587,"ENSAMXG00000040717","si:ch211-241j8.2"
"19",32332422,32366329,"ENSAMXG00000002577","usp9"
"19",8142196,8166268,"ENSAMXG00000003245","pfkla"
"19",8168004,8229691,"ENSAMXG00000036910","MAP3K13"
"19",32366350,32370903,"ENSAMXG00000043706","rpl8"
"19",32375570,32397833,"ENSAMXG00000032415","ddx3xa"
"19",8241441,8261615,"ENSAMXG00000031049","ensembl"
"19",32400867,32402258,"ENSAMXG00000032831","nyx"
"19",32411264,32637310,"ENSAMXG00000002547","caska"
"19",8271343,8274250,"ENSAMXG00000040917","ensembl"
"19",8312584,8317813,"ENSAMXG00000003162","ensembl"
"19",8326064,8331770,"ENSAMXG00000003102","ensembl"
"19",8564860,8657357,"ENSAMXG00000018095","tns1b"
"19",32464601,32465698,"ENSAMXG00000026072","gpr34b"
"19",32471024,32472010,"ENSAMXG00000002566","si:dkey-216e24.9"
"19",32478168,32481763,"ENSAMXG00000026071","GPR82"
"19",32700201,32745801,"ENSAMXG00000034369","mao"
"19",8956753,8957184,"ENSAMXG00000029459","ensembl"
"19",9053743,9066607,"ENSAMXG00000039094","igfbp5b"
"19",32756870,32772214,"ENSAMXG00000038349","ndp"
"19",32777556,32798007,"ENSAMXG00000002504","efhc2"
"19",9075747,9117217,"ENSAMXG00000034029","igfbp2b"
"19",32796029,32804100,"ENSAMXG00000033791","fundc1"
"19",32822088,32871183,"ENSAMXG00000002456","kdm6a"
"19",32872368,32878383,"ENSAMXG00000013458","dipk2b"
"19",33075726,33079295,"ENSAMXG00000032865","ensembl"
"19",33094910,33099544,"ENSAMXG00000032377","ensembl"
"19",33100707,33107955,"ENSAMXG00000012443","slc35a5"
"19",9142972,9148086,"ENSAMXG00000034265","si:ch73-193i22.1"
"19",33112255,33128740,"ENSAMXG00000012372","f5"
"19",9156109,9239818,"ENSAMXG00000018140","slc4a3"
"19",9322713,9332990,"ENSAMXG00000034738","cx43.4"
"19",33130231,33136256,"ENSAMXG00000002416","gpr161"
"19",9334141,9370678,"ENSAMXG00000018232","lct"
"19",33139028,33169877,"ENSAMXG00000002412","dcaf6"
"19",9437955,9441018,"ENSAMXG00000034929","ensembl"
"19",9572466,9656302,"ENSAMXG00000018271","hdac4"
"19",33172113,33178467,"ENSAMXG00000032767","mpc2"
"19",33179352,33189334,"ENSAMXG00000038717","nxpe3"
"19",9678663,9679502,"ENSAMXG00000025095","twist2"
"19",33190530,33199963,"ENSAMXG00000002394","me3"
"19",9696203,9700721,"ENSAMXG00000033305","si:dkey-34f9.3"
"19",33199979,33212303,"ENSAMXG00000042828","ildr1b"
"19",9735122,9741460,"ENSAMXG00000018329","asb1"
"19",33215760,33230376,"ENSAMXG00000002386","ildr2"
"19",9743476,9768862,"ENSAMXG00000018335","traf3ip1"
"19",33241447,33244123,"ENSAMXG00000002379","gpa33b"
"19",33244207,33248501,"ENSAMXG00000037121","ensembl"
"19",33248077,33273900,"ENSAMXG00000002371","pou2f1b"
"19",9770612,9776291,"ENSAMXG00000018349","agr1"
"19",33287856,33289783,"ENSAMXG00000040590","ensembl"
"19",9809932,9932686,"ENSAMXG00000018363","adarb1b"
"19",10269099,10280310,"ENSAMXG00000006182","itgb2"
"19",33303359,33312285,"ENSAMXG00000038307","lamp1b"
"19",33311784,33318880,"ENSAMXG00000035177","grtp1b"
"19",33320221,33325903,"ENSAMXG00000037854","commd6"
"19",33327239,33379585,"ENSAMXG00000002349","tbc1d4"
"19",10288803,10306398,"ENSAMXG00000006174","vil1"
"19",33448748,33517573,"ENSAMXG00000002340","klf12b"
"19",33537408,33544197,"ENSAMXG00000002337","klf5b"
"19",10306419,10311283,"ENSAMXG00000006171","zgc:66484"
"19",10315592,10320710,"ENSAMXG00000006168","zgc:66484"
"19",10323427,10326371,"ENSAMXG00000034047","ybey"
"19",33617033,33792230,"ENSAMXG00000042864","dachd"
"19",10327749,10338798,"ENSAMXG00000006154","usp37"
"19",33820383,33826275,"ENSAMXG00000026070","gpr18"
"19",10339867,10350025,"ENSAMXG00000006128","plcd4b"
"19",33835329,33873738,"ENSAMXG00000026069","gpr183a"
"19",10351299,10358280,"ENSAMXG00000006122","znf142"
"19",33905316,34005368,"ENSAMXG00000042789","clybl"
"19",10361002,10373552,"ENSAMXG00000006114","bcs1l"
"19",34023459,34028969,"ENSAMXG00000002323","zic5"
"19",10373772,10381371,"ENSAMXG00000006107","cyp27a1.2"
"19",10381392,10393743,"ENSAMXG00000006100","mcm3ap"
"19",34031851,34032852,"ENSAMXG00000002320","zic2a"
"19",34255481,34275098,"ENSAMXG00000002316","tmtc4"
"19",34275172,34322232,"ENSAMXG00000002297","si:ch211-168k14.2"
"19",10394787,10409821,"ENSAMXG00000006084","lss"
"19",34324335,34443519,"ENSAMXG00000002279","nalcn"
"19",10533145,10547986,"ENSAMXG00000006058","osbpl11"
"19",10549419,10562063,"ENSAMXG00000006051","si:dkey-101k6.5"
"19",34450211,34544417,"ENSAMXG00000002270","itgbl1"
"19",10568311,10585269,"ENSAMXG00000006049","snx4"
"19",10586746,10597416,"ENSAMXG00000041870","znf148"
"19",34551517,34625139,"ENSAMXG00000038135","fgf14"
"19",34781860,34783409,"ENSAMXG00000002269","si:dkey-83m22.7"
"19",10599184,10620770,"ENSAMXG00000006033","slc12a8"
"19",34795268,34833248,"ENSAMXG00000002267","pikfyve"
"19",10620791,10634691,"ENSAMXG00000006022","heg1"
"19",10636349,10640363,"ENSAMXG00000041646","ensembl"
"19",10646869,10647831,"ENSAMXG00000042911","ensembl"
"19",10651856,10652860,"ENSAMXG00000006016","ensembl"
"19",10656653,10657618,"ENSAMXG00000038661","ensembl"
"19",10662609,10665770,"ENSAMXG00000039205","ensembl"
"19",10700154,10714133,"ENSAMXG00000033493","ensembl"
"19",10718630,10720235,"ENSAMXG00000032171","ensembl"
"19",34841299,34878199,"ENSAMXG00000002232","ankrd44"
"19",10728120,10735932,"ENSAMXG00000036218","ensembl"
"19",10748745,10766929,"ENSAMXG00000005980","abcb11a"
"19",10773662,10781338,"ENSAMXG00000039035","dhrs9"
"19",10782022,10790046,"ENSAMXG00000042843","rdh1"
"19",10793106,10868674,"ENSAMXG00000005931","lrp2a"
"19",34871878,34878399,"ENSAMXG00000041633","ensembl"
"19",34878173,34896268,"ENSAMXG00000002219","sf3b1"
"19",34898288,34908184,"ENSAMXG00000002213","coq10b"
"19",34911975,34918226,"ENSAMXG00000002207","hspd1"
"19",10889080,10894632,"ENSAMXG00000044065","zgc:172182"
"19",34920884,34924796,"ENSAMXG00000002204","hspe1"
"19",34925986,34936327,"ENSAMXG00000036359","mob4"
"19",10905827,10929928,"ENSAMXG00000005891","col28a2a"
"19",10931203,10938442,"ENSAMXG00000005862","bbs5"
"19",34935048,34959287,"ENSAMXG00000002197","rftn2"
"19",10938463,10944350,"ENSAMXG00000005850","klhl41a"
"19",34978622,35087713,"ENSAMXG00000002196","plcl1"
"19",10944973,10953042,"ENSAMXG00000005842","fastkd1"
"19",10953650,10959556,"ENSAMXG00000005829","ccdc173"
"19",35183957,35236683,"ENSAMXG00000002186","satb2"
"19",10961690,10969662,"ENSAMXG00000005823","phgdh"
"19",10970052,10976460,"ENSAMXG00000005820","klhl23"
"19",35293098,35299950,"ENSAMXG00000042634","dnajb11"
"19",10976690,10980637,"ENSAMXG00000005805","mettl5"
"19",35300774,35310127,"ENSAMXG00000038716","rabl3"
"19",11009617,11019871,"ENSAMXG00000002089","ihha"
"19",35306182,35315728,"ENSAMXG00000002176","gzm3"
"19",11019217,11028191,"ENSAMXG00000005775","slc23a3"
"19",35317860,35320472,"ENSAMXG00000002169","ensembl"
"19",35319224,35327577,"ENSAMXG00000036571","ercc1"
"19",35355294,35356034,"ENSAMXG00000026067","olig1"
"19",35370057,35370931,"ENSAMXG00000033473","olig2"
"19",11034073,11051180,"ENSAMXG00000034461","bin1a"
"19",35409754,35417045,"ENSAMXG00000038927","gatd3a"
"19",35417071,35422743,"ENSAMXG00000002138","mxe"
"19",35428125,35429227,"ENSAMXG00000040102","ensembl"
"19",11053934,11087173,"ENSAMXG00000037083","tmem198a"
"19",11097283,11106078,"ENSAMXG00000005727","desma"
"19",11121030,11158611,"ENSAMXG00000005704","ptprna"
"19",11163179,11168013,"ENSAMXG00000011374","dnajb2"
"19",11177399,11182377,"ENSAMXG00000030284","ensembl"
"19",11182617,11185966,"ENSAMXG00000031158","si:ch73-199e17.1"
"19",11190788,11192557,"ENSAMXG00000041817","TUBA4A"
"19",11213478,11217406,"ENSAMXG00000005665","mnx2a"
"19",11221801,11230496,"ENSAMXG00000031720","ensembl"
"19",11237132,11245167,"ENSAMXG00000039421","ensembl"
"19",11277565,11308298,"ENSAMXG00000005593","fn1a"
"19",11310261,11320403,"ENSAMXG00000005569","CPO"
"19",11395005,11774807,"ENSAMXG00000005554","pard3bb"
"19",11825915,11944658,"ENSAMXG00000029255","nrp2b"
"19",11998541,12033679,"ENSAMXG00000016860","abcb6b"
"19",12037378,12048845,"ENSAMXG00000016833","si:ch211-67e16.11"
"19",12048319,12069321,"ENSAMXG00000016816","ttll4"
"19",12070140,12081002,"ENSAMXG00000016794","prkag3b"
"19",12084380,12109394,"ENSAMXG00000016740","fer1l6"
"19",12143380,12152311,"ENSAMXG00000043077","cd28"
"19",12160312,12268348,"ENSAMXG00000016673","RAPH1"
"19",12425819,12469705,"ENSAMXG00000041989","abi2a"
"19",12471228,12484012,"ENSAMXG00000002221","tmem237a"
"19",12485437,12506905,"ENSAMXG00000002002","mpp4a"
"19",12514128,12519614,"ENSAMXG00000001777","ensembl"
"19",12523250,12552519,"ENSAMXG00000001685","als2a"
"19",12696874,12698589,"ENSAMXG00000024305","FZD7"
"19",12702493,12751159,"ENSAMXG00000043514","ensembl"
"19",12757265,12763115,"ENSAMXG00000024302","carf"
"19",12776576,12833363,"ENSAMXG00000024297","fam117bb"
"19",12841203,12903322,"ENSAMXG00000024291","bmpr2b"
"19",12954664,12960868,"ENSAMXG00000036048","gpr39"
"19",12968756,12980068,"ENSAMXG00000024287","SLC35F5"
"19",12982707,13000779,"ENSAMXG00000024286","actr3"
"19",13037048,13191986,"ENSAMXG00000024284","ensembl"
"19",13198137,13296079,"ENSAMXG00000024272","ensembl"
"19",13299579,13303381,"ENSAMXG00000041658","ensembl"
"19",13350293,13359024,"ENSAMXG00000033643","ensembl"
"19",13378370,13383513,"ENSAMXG00000037342","ensembl"
"19",13387124,13395154,"ENSAMXG00000024269","ddx18"
"19",13396582,13410254,"ENSAMXG00000024268","ccdc93"
"19",13410009,13420941,"ENSAMXG00000041946","insig2"
"19",13461082,13466352,"ENSAMXG00000044032","en1a"
"19",13472159,13485522,"ENSAMXG00000024263","ensembl"
"19",13517457,13519766,"ENSAMXG00000031667","c1ql2"
"19",13535833,13541610,"ENSAMXG00000037026","ensembl"
"19",13546765,13549547,"ENSAMXG00000024261","ensembl"
"19",13548747,13550875,"ENSAMXG00000024880","ensembl"
"19",13553100,13557106,"ENSAMXG00000041756","ensembl"
"19",13554086,13560500,"ENSAMXG00000035306","ensembl"
"19",13556768,13560027,"ENSAMXG00000036889","ensembl"
"19",13565314,13567388,"ENSAMXG00000024260","ensembl"
"19",13566397,13574345,"ENSAMXG00000041309","si:ch73-250a16.5"
"19",13567576,13568692,"ENSAMXG00000038819","ensembl"
"19",13574935,13587107,"ENSAMXG00000035265","steap3"
"19",13584079,13587107,"ENSAMXG00000039602","C2orf76"
"19",13588272,13591576,"ENSAMXG00000041202","dbi"
"19",13594258,13597948,"ENSAMXG00000037832","tmem37"
"19",13596564,13615066,"ENSAMXG00000039424","ensembl"
"19",13659435,13660427,"ENSAMXG00000010514","B3GALT1"
"19",13866450,13900742,"ENSAMXG00000010512","xirp2b"
"19",13974359,14025330,"ENSAMXG00000039877","CSRNP3"
"19",14025376,14044506,"ENSAMXG00000010446","GALNT3"
"19",14045082,14073226,"ENSAMXG00000010419","ttc21b"
"19",14088676,14122193,"ENSAMXG00000010407","scn1laa"
"19",14142089,14150861,"ENSAMXG00000010388","slc38a11"
"19",14161993,14180622,"ENSAMXG00000010312","ensembl"
"19",14186977,14210335,"ENSAMXG00000039568","rap2aa"
"19",14256829,14345462,"ENSAMXG00000009871","ensembl"
"19",14347847,14348056,"ENSAMXG00000029822","ensembl"
"19",14423643,14474677,"ENSAMXG00000009010","DOCK9"
"19",14476901,14497063,"ENSAMXG00000008443","slc15a1a"
"19",14507502,14520436,"ENSAMXG00000008289","stk24a"
"19",14527873,14534895,"ENSAMXG00000008221","ino80da"
"19",14538558,14543453,"ENSAMXG00000008169","NDUFS1"
"19",14543871,14545877,"ENSAMXG00000034457","ensembl"
"19",14549247,14550311,"ENSAMXG00000025165","gpr1"
"19",14560269,14600861,"ENSAMXG00000007893","ADAM23"
"19",14611216,14614462,"ENSAMXG00000039636","FAM237A"
"19",14617654,14632958,"ENSAMXG00000007768","casp10"
"19",14636766,14643589,"ENSAMXG00000034602","prkra"
"19",14644751,14694806,"ENSAMXG00000007557","osbpl6"
"19",14722587,14734128,"ENSAMXG00000007463","rbm45"
"19",14754926,14850054,"ENSAMXG00000007277","pde11a"
"19",14854655,14902744,"ENSAMXG00000007175","agps"
"19",14909649,14920033,"ENSAMXG00000007122","nfe2l2a"
"19",14923874,14929155,"ENSAMXG00000007065","hnrnpa3"
"19",15140247,15142802,"ENSAMXG00000033411","ensembl"
"19",15145861,15165615,"ENSAMXG00000007001","hoxd3a"
"19",15157933,15159101,"ENSAMXG00000007015","hoxd4a"
"19",15164898,15171588,"ENSAMXG00000040540","hoxd9a"
"19",15172539,15175611,"ENSAMXG00000006948","hoxd10a"
"19",15179955,15181557,"ENSAMXG00000006918","hoxd11a"
"19",15184487,15187209,"ENSAMXG00000006895","hoxd12a"
"19",15188401,15192127,"ENSAMXG00000033966","HOXD13"
"19",15196924,15201389,"ENSAMXG00000042739","evx2"
"19",15207477,15224293,"ENSAMXG00000006653","lnpa"
"19",15418306,15424722,"ENSAMXG00000042778","ensembl"
"19",15424618,15452628,"ENSAMXG00000034168","atf2"
"19",15450228,15458446,"ENSAMXG00000032309","ensembl"
"19",15478719,15533741,"ENSAMXG00000043182","chn1"
"19",15520427,15525433,"ENSAMXG00000040560","ensembl"
"19",15555502,15573630,"ENSAMXG00000015151","CHRNA1"
"19",15588085,15595579,"ENSAMXG00000015175","wipf1a"
"19",15598687,15612573,"ENSAMXG00000015191","gpr155a"
"19",15615336,15621142,"ENSAMXG00000015218","scrn3"
"19",15620392,15630078,"ENSAMXG00000035213","CIR1"
"19",15633644,15635874,"ENSAMXG00000015246","sp9"
"19",15720586,15728083,"ENSAMXG00000015260","sp3a"
"19",15789897,15795430,"ENSAMXG00000015274","cdca7a"
"19",15796706,15833049,"ENSAMXG00000015301","ensembl"
"19",15834874,15909474,"ENSAMXG00000011563","rapgef4"
"19",15923831,15963786,"ENSAMXG00000011536","ppp1r9ala"
"19",15966205,15973142,"ENSAMXG00000039808","pdk1"
"19",15975835,16013734,"ENSAMXG00000011514","dync1i2a"
"19",16015871,16066555,"ENSAMXG00000011447","SLC25A12"
"19",16067756,16093285,"ENSAMXG00000011428","hat1"
"19",16145553,16151079,"ENSAMXG00000037231","dlx1a"
"19",16153744,16156848,"ENSAMXG00000011405","dlx2"
"19",16181173,16211256,"ENSAMXG00000011392","itga6a"
"19",16211502,16219457,"ENSAMXG00000037312","cybrd1"
"19",16222077,16228651,"ENSAMXG00000011375","dcaf17"
"19",16235326,16254547,"ENSAMXG00000043176","mettl8"
"19",16257100,16293363,"ENSAMXG00000011321","tlk1a"
"19",16305340,16316937,"ENSAMXG00000011292","gad1a"
"19",16337196,16338700,"ENSAMXG00000040352","sp5a"
"19",16358866,16482673,"ENSAMXG00000011224","myo3b"
"19",16503319,16577655,"ENSAMXG00000011145","ubr3"
"19",16648486,16840009,"ENSAMXG00000011122","kalrna"
"19",17003726,17003914,"ENSAMXG00000034554","ensembl"
"19",17061914,17097755,"ENSAMXG00000011112","mylka"
"19",17135597,17202258,"ENSAMXG00000011103","fmnl2a"
"19",17206269,17233025,"ENSAMXG00000011095","prpf40a"
"19",17316315,17316629,"ENSAMXG00000025428","rprma"
"19",17326735,17410419,"ENSAMXG00000036417","galnt13"
